GtecTime,UnityTime,LeftEyeOpenness,RightEyeOpenness
0,13-58-47.465,1,1
0,13-58-52.477,1,1
0,13-58-52.491,1,1
0,13-58-52.500,1,1
0,13-58-52.509,1,1
0,13-58-52.518,1,1
0,13-58-52.527,1,1
0,13-58-52.536,1,1
0,13-58-52.546,1,1
0,13-58-52.573,1,1
0,13-58-52.585,1,1
0,13-58-52.594,1,1
0,13-58-52.604,1,1
0,13-58-52.614,1,1
0,13-58-52.623,1,1
0,13-58-52.634,1,1
0,13-58-52.644,1,1
0,13-58-52.653,1,1
0,13-58-52.663,1,1
0,13-58-52.671,1,1
0,13-58-52.681,1,1
0,13-58-52.690,1,1
0,13-58-52.700,1,1
0,13-58-52.709,1,1
0,13-58-52.719,1,1
0,13-58-52.730,1,1
0,13-58-52.740,1,1
0,13-58-52.750,1,1
0,13-58-52.759,1,1
0,13-58-52.768,1,1
0,13-58-52.779,1,1
0,13-58-52.789,1,1
0,13-58-52.799,1,1
0,13-58-52.809,1,1
0,13-58-52.818,1,1
0,13-58-52.828,1,1
0,13-58-52.837,1,1
0,13-58-52.848,1,1
0,13-58-52.858,1,1
0,13-58-52.869,1,1
0,13-58-52.879,1,1
0,13-58-52.888,1,1
0,13-58-52.897,1,1
0,13-58-52.908,1,1
0,13-58-52.917,1,1
0,13-58-52.928,1,1
0,13-58-52.937,1,1
0,13-58-52.947,1,1
0,13-58-52.957,1,1
0,13-58-52.967,1,1
0,13-58-52.976,1,1
0,13-58-52.985,1,1
0,13-58-52.995,1,1
0,13-58-53.004,1,1
0,13-58-53.014,1,1
0,13-58-53.023,1,1
0,13-58-53.033,1,1
0,13-58-53.043,1,1
0,13-58-53.052,1,1
0,13-58-53.061,1,1
0,13-58-53.071,1,1
0,13-58-53.081,1,1
0,13-58-53.090,1,1
0,13-58-53.100,1,1
0,13-58-53.109,1,1
0,13-58-53.119,1,1
0,13-58-53.129,1,1
0,13-58-53.138,1,1
0,13-58-53.148,1,1
0,13-58-53.159,1,1
0,13-58-53.167,1,1
0,13-58-53.178,1,1
0,13-58-53.188,1,1
0,13-58-53.198,1,1
0,13-58-53.208,1,1
0,13-58-53.217,1,1
0,13-58-53.228,1,1
0,13-58-53.237,1,1
0,13-58-53.248,1,1
0,13-58-53.258,1,1
0,13-58-53.268,1,1
0,13-58-53.278,1,1
0,13-58-53.287,1,1
0,13-58-53.298,1,1
0,13-58-53.308,1,1
0,13-58-53.319,1,1
0,13-58-53.329,1,1
0,13-58-53.338,1,1
0,13-58-53.349,1,1
0,13-58-53.360,1,1
0,13-58-53.369,1,1
0,13-58-53.380,1,1
0,13-58-53.390,1,1
0,13-58-53.401,1,1
0,13-58-53.411,1,1
0,13-58-53.421,1,1
0,13-58-53.431,1,1
0,13-58-53.442,1,1
0,13-58-53.452,1,1
0,13-58-53.463,1,1
0,13-58-53.472,1,1
0,13-58-53.483,1,1
0,13-58-53.492,1,1
0,13-58-53.502,1,1
0,13-58-53.512,1,1
0,13-58-53.522,1,1
0,13-58-53.532,1,1
0,13-58-53.542,1,1
0,13-58-53.551,1,1
0,13-58-53.561,1,1
0,13-58-53.570,1,1
0,13-58-53.581,1,1
0,13-58-53.590,1,1
0,13-58-53.600,1,1
0,13-58-53.610,1,1
0,13-58-53.620,1,1
0,13-58-53.629,1,1
0,13-58-53.638,1,1
0,13-58-53.648,1,1
0,13-58-53.658,1,1
0,13-58-53.667,1,1
0,13-58-53.676,1,1
0,13-58-53.686,1,1
0,13-58-53.695,1,1
0,13-58-53.705,1,1
0,13-58-53.714,1,1
0,13-58-53.724,1,1
0,13-58-53.733,1,1
0,13-58-53.743,1,1
0,13-58-53.753,1,1
0,13-58-53.762,1,1
0,13-58-53.772,1,1
0,13-58-53.783,1,1
0,13-58-53.792,1,1
0,13-58-53.802,1,1
0,13-58-53.812,1,1
0,13-58-53.821,1,1
0,13-58-53.831,1,1
0,13-58-53.840,1,1
0,13-58-53.850,1,1
0,13-58-53.859,1,1
0,13-58-53.868,1,1
0,13-58-53.878,1,1
0,13-58-53.888,1,1
0,13-58-53.898,1,1
0,13-58-53.907,1,1
0,13-58-53.916,1,1
0,13-58-53.926,1,1
0,13-58-53.936,1,1
0,13-58-53.946,1,1
0,13-58-53.955,1,1
0,13-58-53.965,1,1
0,13-58-53.975,1,1
0,13-58-53.984,1,1
0,13-58-53.994,1,1
0,13-58-54.004,1,1
0,13-58-54.013,1,1
0,13-58-54.023,1,1
0,13-58-54.033,1,1
0,13-58-54.043,1,1
0,13-58-54.052,1,1
0,13-58-54.066,1,1
0,13-58-54.076,1,1
0,13-58-54.085,1,1
0,13-58-54.095,1,1
0,13-58-54.104,1,1
0,13-58-54.114,1,1
0,13-58-54.123,1,1
0,13-58-54.133,1,1
0,13-58-54.143,1,1
0,13-58-54.153,1,1
0,13-58-54.163,1,1
0,13-58-54.172,1,1
0,13-58-54.182,1,1
0,13-58-54.192,1,1
0,13-58-54.201,1,1
0,13-58-54.211,1,1
0,13-58-54.220,1,1
0,13-58-54.229,1,1
0,13-58-54.239,1,1
0,13-58-54.249,1,1
0,13-58-54.259,1,1
0,13-58-54.268,1,1
0,13-58-54.279,1,1
0,13-58-54.288,1,1
0,13-58-54.298,1,1
0,13-58-54.308,1,1
0,13-58-54.318,1,1
0,13-58-54.328,1,1
0,13-58-54.337,1,1
0,13-58-54.346,1,1
0,13-58-54.355,1,1
0,13-58-54.366,1,1
0,13-58-54.377,1,1
0,13-58-54.386,1,1
0,13-58-54.396,1,1
0,13-58-54.406,1,1
0,13-58-54.416,1,1
0,13-58-54.426,1,1
0,13-58-54.436,1,1
0,13-58-54.446,1,1
0,13-58-54.455,1,1
0,13-58-54.466,1,1
0,13-58-54.477,1,1
0,13-58-54.487,1,1
0,13-58-54.497,1,1
0,13-58-54.509,1,1
0,13-58-54.519,1,1
0,13-58-54.532,1,1
0,13-58-54.557,1,1
0,13-58-54.568,1,1
0,13-58-54.580,1,1
0,13-58-54.591,1,1
0,13-58-54.602,1,1
0,13-58-54.613,1,1
0,13-58-54.623,1,1
0,13-58-54.635,1,1
0,13-58-54.646,1,1
0,13-58-54.657,1,1
0,13-58-54.668,1,1
0,13-58-54.680,1,1
0,13-58-54.692,1,1
0,13-58-54.703,1,1
0,13-58-54.715,1,1
0,13-58-54.725,1,1
0,13-58-54.735,1,1
0,13-58-54.746,1,1
0,13-58-54.756,1,1
0,13-58-54.767,1,1
0,13-58-54.777,1,1
0,13-58-54.787,1,1
0,13-58-54.800,1,1
0,13-58-54.811,1,1
0,13-58-54.822,1,1
0,13-58-54.833,1,1
0,13-58-54.844,1,1
0,13-58-54.853,1,1
0,13-58-54.865,1,1
0,13-58-54.877,1,1
0,13-58-54.888,1,1
0,13-58-54.898,1,1
0,13-58-54.909,1,1
0,13-58-54.920,1,1
0,13-58-54.931,1,1
0,13-58-54.943,1,1
0,13-58-54.953,1,1
0,13-58-54.964,1,1
0,13-58-54.976,1,1
0,13-58-54.986,1,1
0,13-58-54.997,1,1
0,13-58-55.007,1,1
0,13-58-55.019,1,1
0,13-58-55.030,1,1
0,13-58-55.041,1,1
0,13-58-55.053,1,1
0,13-58-55.064,1,1
0,13-58-55.075,1,1
0,13-58-55.086,1,1
0,13-58-55.097,1,1
0,13-58-55.109,1,1
0,13-58-55.119,1,1
0,13-58-55.130,1,1
0,13-58-55.141,1,1
0,13-58-55.153,1,1
0,13-58-55.164,1,1
0,13-58-55.176,1,1
0,13-58-55.186,1,1
0,13-58-55.197,1,1
0,13-58-55.208,1,1
0,13-58-55.219,1,1
0,13-58-55.229,1,1
0,13-58-55.240,1,1
0,13-58-55.251,1,1
0,13-58-55.262,1,1
0,13-58-55.273,1,1
0,13-58-55.285,1,1
0,13-58-55.296,1,1
0,13-58-55.307,1,1
0,13-58-55.324,1,1
0,13-58-55.337,1,1
0,13-58-55.349,1,1
0,13-58-55.361,1,1
0,13-58-55.372,1,1
0,13-58-55.385,1,1
0,13-58-55.397,1,1
0,13-58-55.409,1,1
0,13-58-55.420,1,1
0,13-58-55.431,1,1
0,13-58-55.441,1,1
0,13-58-55.452,1,1
0,13-58-55.463,1,1
0,13-58-55.473,1,1
0,13-58-55.484,1,1
0,13-58-55.496,1,1
0,13-58-55.511,1,1
0,13-58-55.521,1,1
0,13-58-55.532,1,1
0,13-58-55.542,1,1
0,13-58-55.552,1,1
0,13-58-55.564,1,1
0,13-58-55.573,1,1
0,13-58-55.584,1,1
0,13-58-55.594,1,1
0,13-58-55.603,1,1
0,13-58-55.614,1,1
0,13-58-55.624,1,1
0,13-58-55.635,1,1
0,13-58-55.646,1,1
0,13-58-55.655,1,1
0,13-58-55.666,1,1
0,13-58-55.676,1,1
0,13-58-55.687,1,1
0,13-58-55.697,1,1
0,13-58-55.708,1,1
0,13-58-55.718,1,1
0,13-58-55.729,1,1
0,13-58-55.739,1,1
0,13-58-55.749,1,1
0,13-58-55.760,1,1
0,13-58-55.770,1,1
0,13-58-55.780,1,1
0,13-58-55.790,1,1
0,13-58-55.801,1,1
0,13-58-55.811,1,1
0,13-58-55.821,1,1
0,13-58-55.831,1,1
0,13-58-55.841,1,1
0,13-58-55.851,1,1
0,13-58-55.862,1,1
0,13-58-55.871,1,1
0,13-58-55.883,1,1
0,13-58-55.893,1,1
0,13-58-55.903,1,1
0,13-58-55.914,1,1
0,13-58-55.924,1,1
0,13-58-55.934,1,1
0,13-58-55.944,1,1
0,13-58-55.954,1,1
0,13-58-55.965,1,1
0,13-58-55.973,1,1
0,13-58-55.984,1,1
0,13-58-55.994,1,1
0,13-58-56.004,1,1
0,13-58-56.014,1,1
0,13-58-56.024,1,1
0,13-58-56.035,1,1
0,13-58-56.050,1,1
0,13-58-56.060,1,1
0,13-58-56.070,1,1
0,13-58-56.081,1,1
0,13-58-56.090,1,1
0,13-58-56.101,1,1
0,13-58-56.111,1,1
0,13-58-56.120,1,1
0,13-58-56.131,1,1
0,13-58-56.141,1,1
0,13-58-56.152,1,1
0,13-58-56.162,1,1
0,13-58-56.171,1,1
0,13-58-56.182,1,1
0,13-58-56.192,1,1
0,13-58-56.202,1,1
0,13-58-56.212,1,1
0,13-58-56.222,1,1
0,13-58-56.233,1,1
0,13-58-56.243,1,1
0,13-58-56.253,1,1
0,13-58-56.263,1,1
0,13-58-56.272,1,1
0,13-58-56.282,1,1
0,13-58-56.293,1,1
0,13-58-56.303,1,1
0,13-58-56.313,1,1
0,13-58-56.323,1,1
0,13-58-56.334,1,1
0,13-58-56.345,1,1
0,13-58-56.355,1,1
0,13-58-56.367,1,1
0,13-58-56.378,1,1
0,13-58-56.388,1,1
0,13-58-56.400,1,1
0,13-58-56.411,1,1
0,13-58-56.421,1,1
0,13-58-56.432,1,1
0,13-58-56.444,1,1
0,13-58-56.456,1,1
0,13-58-56.467,1,1
0,13-58-56.479,1,1
0,13-58-56.492,1,1
0,13-58-56.518,1,1
0,13-58-56.535,1,1
0,13-58-56.546,1,1
0,13-58-56.557,1,1
0,13-58-56.569,1,1
0,13-58-56.581,1,1
0,13-58-56.593,1,1
0,13-58-56.604,1,1
0,13-58-56.615,1,1
0,13-58-56.627,1,1
0,13-58-56.638,1,1
0,13-58-56.649,1,1
0,13-58-56.661,1,1
0,13-58-56.671,1,1
0,13-58-56.683,1,1
0,13-58-56.694,1,1
0,13-58-56.706,1,1
0,13-58-56.717,1,1
0,13-58-56.727,1,1
0,13-58-56.737,1,1
0,13-58-56.747,1,1
0,13-58-56.756,1,1
0,13-58-56.766,1,1
0,13-58-56.775,1,1
0,13-58-56.785,1,1
0,13-58-56.795,1,1
0,13-58-56.805,1,1
0,13-58-56.815,1,1
0,13-58-56.827,1,1
0,13-58-56.836,1,1
0,13-58-56.846,1,1
0,13-58-56.856,1,1
0,13-58-56.866,1,1
0,13-58-56.876,1,1
0,13-58-56.885,1,1
0,13-58-56.896,1,1
0,13-58-56.905,1,1
0,13-58-56.915,1,1
0,13-58-56.924,1,1
0,13-58-56.934,1,1
0,13-58-56.944,1,1
0,13-58-56.953,1,1
0,13-58-56.964,1,1
0,13-58-56.973,1,1
0,13-58-56.983,1,1
0,13-58-56.993,1,1
0,13-58-57.003,1,1
0,13-58-57.013,1,1
0,13-58-57.023,1,1
0,13-58-57.033,1,1
0,13-58-57.043,1,1
0,13-58-57.053,1,1
0,13-58-57.064,1,1
0,13-58-57.073,1,1
0,13-58-57.083,1,1
0,13-58-57.093,1,1
0,13-58-57.103,1,1
0,13-58-57.113,1,1
0,13-58-57.123,1,1
0,13-58-57.133,1,1
0,13-58-57.143,1,1
0,13-58-57.154,1,1
0,13-58-57.164,1,1
0,13-58-57.174,1,1
0,13-58-57.185,1,1
0,13-58-57.195,1,1
0,13-58-57.206,1,1
0,13-58-57.216,1,1
0,13-58-57.227,1,1
0,13-58-57.237,1,1
0,13-58-57.247,1,1
0,13-58-57.256,1,1
0,13-58-57.267,1,1
0,13-58-57.277,1,1
0,13-58-57.286,1,1
0,13-58-57.296,1,1
0,13-58-57.306,1,1
0,13-58-57.316,1,1
0,13-58-57.326,1,1
0,13-58-57.336,1,1
0,13-58-57.351,1,1
0,13-58-57.361,1,1
0,13-58-57.372,1,1
0,13-58-57.381,1,1
0,13-58-57.391,1,1
0,13-58-57.401,1,1
0,13-58-57.410,1,1
0,13-58-57.420,1,1
0,13-58-57.430,1,1
0,13-58-57.439,1,1
0,13-58-57.449,1,1
0,13-58-57.460,1,1
0,13-58-57.470,1,1
0,13-58-57.479,1,1
